id,daily_report_date,daily_report_timing,project_boq_scope_id,project_id,request_date,used_material,line_id
11385,03/12/2025,evening,62,250,,0,101
7425,19/08/2025,evening,285,251,,0,125
7426,19/08/2025,evening,266,251,,0,177
7427,19/08/2025,evening,268,251,,4,49
7428,19/08/2025,evening,269,251,,0,77
7429,19/08/2025,evening,270,251,,0,140
7430,19/08/2025,evening,275,251,,0,179
7431,19/08/2025,evening,276,251,,0,98
7432,19/08/2025,evening,277,251,,0,180
7433,19/08/2025,evening,278,251,,0,63
7434,19/08/2025,evening,279,251,,0,181
7435,19/08/2025,evening,280,251,,0,144
7436,19/08/2025,evening,281,251,,0,182
7437,19/08/2025,evening,282,251,,0,183
7438,19/08/2025,evening,283,251,,0,48
7439,19/08/2025,evening,284,251,,0,68
7440,19/08/2025,evening,286,251,,0,135
7441,19/08/2025,evening,287,251,,0,184
7442,19/08/2025,evening,288,251,,0,185
7443,19/08/2025,evening,289,251,,0,186
7444,19/08/2025,evening,290,251,,0,57
7445,19/08/2025,evening,291,251,,0,187
7446,19/08/2025,evening,292,251,,0,188
7447,19/08/2025,evening,293,251,,0,189
7448,19/08/2025,evening,62,250,,0,101
7449,19/08/2025,evening,61,250,,0,106
7450,19/08/2025,evening,69,250,,0,107
7451,19/08/2025,evening,66,250,,0,113
7452,19/08/2025,evening,65,250,,0,117
7453,19/08/2025,evening,64,250,,0,121
7454,19/08/2025,evening,72,250,,0,2
7455,19/08/2025,evening,68,250,,30,57
7456,19/08/2025,evening,70,250,,0,59
7457,19/08/2025,evening,71,250,,0,62
7458,19/08/2025,evening,67,250,,0,77
7459,19/08/2025,evening,63,250,,0,143
7460,20/08/2025,evening,62,250,,0,101
7461,20/08/2025,evening,61,250,,0,106
7462,20/08/2025,evening,69,250,,6,107
7463,20/08/2025,evening,66,250,,4,113
7464,20/08/2025,evening,65,250,,50,117
7465,20/08/2025,evening,64,250,,30,121
7466,20/08/2025,evening,72,250,,0,2
7467,20/08/2025,evening,68,250,,60,57
7468,20/08/2025,evening,70,250,,10,59
7469,20/08/2025,evening,71,250,,20,62
7470,20/08/2025,evening,67,250,,0,77
7471,20/08/2025,evening,63,250,,0,143
11386,03/12/2025,evening,61,250,,0,106
11387,03/12/2025,evening,69,250,,0,107
11388,03/12/2025,evening,66,250,,0,113
7475,20/08/2025,evening,261,251,,0,175
7476,20/08/2025,evening,262,251,,0,112
11389,03/12/2025,evening,65,250,,40,117
11390,03/12/2025,evening,64,250,,50,121
11391,03/12/2025,evening,72,250,,10,2
7480,20/08/2025,evening,267,251,,0,178
11392,03/12/2025,evening,68,250,,20,57
11393,03/12/2025,evening,70,250,,0,59
7483,20/08/2025,evening,273,251,,0,121
11394,03/12/2025,evening,71,250,,0,62
7485,20/08/2025,evening,285,251,,0,125
7486,20/08/2025,evening,266,251,,0,177
7487,20/08/2025,evening,268,251,,11,49
7488,20/08/2025,evening,269,251,,0,77
7489,20/08/2025,evening,270,251,,0,140
7490,20/08/2025,evening,275,251,,0,179
7491,20/08/2025,evening,276,251,,0,98
7492,20/08/2025,evening,277,251,,0,180
7493,20/08/2025,evening,278,251,,0,63
7494,20/08/2025,evening,279,251,,0,181
7495,20/08/2025,evening,280,251,,0,144
7496,20/08/2025,evening,281,251,,0,182
7497,20/08/2025,evening,282,251,,0,183
7498,20/08/2025,evening,283,251,,0,48
7499,20/08/2025,evening,284,251,,0,68
7500,20/08/2025,evening,286,251,,0,135
7501,20/08/2025,evening,287,251,,0,184
7502,20/08/2025,evening,288,251,,0,185
7503,20/08/2025,evening,289,251,,0,186
7504,20/08/2025,evening,290,251,,0,57
7505,20/08/2025,evening,291,251,,0,187
7506,20/08/2025,evening,292,251,,0,188
7507,20/08/2025,evening,293,251,,0,189
11395,03/12/2025,evening,67,250,,0,77
11396,03/12/2025,evening,63,250,,0,143
11397,03/12/2025,evening,258,251,,0,173
7511,21/08/2025,evening,261,251,,0,175
7512,21/08/2025,evening,262,251,,0,112
11398,03/12/2025,evening,259,251,,0,174
11399,03/12/2025,evening,260,251,,0,113
11400,03/12/2025,evening,261,251,,0,175
7516,21/08/2025,evening,267,251,,0,178
11401,03/12/2025,evening,262,251,,0,112
11402,03/12/2025,evening,263,251,,0,107
7519,21/08/2025,evening,273,251,,0,121
11403,03/12/2025,evening,264,251,,0,176
7521,21/08/2025,evening,285,251,,0,125
7522,21/08/2025,evening,266,251,,0,177
7523,21/08/2025,evening,268,251,,0,49
7524,21/08/2025,evening,269,251,,24,77
7525,21/08/2025,evening,270,251,,0,140
7526,21/08/2025,evening,275,251,,0,179
7527,21/08/2025,evening,276,251,,0,98
7528,21/08/2025,evening,277,251,,0,180
7529,21/08/2025,evening,278,251,,0,63
7530,21/08/2025,evening,279,251,,0,181
7531,21/08/2025,evening,280,251,,0,144
7532,21/08/2025,evening,281,251,,0,182
7533,21/08/2025,evening,282,251,,0,183
7534,21/08/2025,evening,283,251,,0,48
7535,21/08/2025,evening,284,251,,0,68
7536,21/08/2025,evening,286,251,,0,135
7537,21/08/2025,evening,287,251,,0,184
7538,21/08/2025,evening,288,251,,0,185
7539,21/08/2025,evening,289,251,,0,186
7540,21/08/2025,evening,290,251,,0,57
7541,21/08/2025,evening,291,251,,0,187
7542,21/08/2025,evening,292,251,,0,188
7543,21/08/2025,evening,293,251,,0,189
7544,21/08/2025,evening,62,250,,0,101
7545,21/08/2025,evening,61,250,,0,106
7546,21/08/2025,evening,69,250,,0,107
7547,21/08/2025,evening,66,250,,0,113
7548,21/08/2025,evening,65,250,,40,117
7549,21/08/2025,evening,64,250,,20,121
7550,21/08/2025,evening,72,250,,0,2
7551,21/08/2025,evening,68,250,,50,57
7552,21/08/2025,evening,70,250,,10,59
7553,21/08/2025,evening,71,250,,0,62
7554,21/08/2025,evening,67,250,,10,77
7555,21/08/2025,evening,63,250,,0,143
11404,03/12/2025,evening,265,251,,0,105
11405,03/12/2025,evening,267,251,,0,178
11406,03/12/2025,evening,271,251,,0,118
7559,22/08/2025,evening,261,251,,0,175
7560,22/08/2025,evening,262,251,,0,112
11407,03/12/2025,evening,272,251,,0,120
11408,03/12/2025,evening,273,251,,0,121
11409,03/12/2025,evening,274,251,,0,119
7564,22/08/2025,evening,267,251,,0,178
11410,03/12/2025,evening,285,251,,0,125
11411,03/12/2025,evening,266,251,,0,177
7567,22/08/2025,evening,273,251,,0,121
11412,03/12/2025,evening,268,251,,0,49
7569,22/08/2025,evening,285,251,,0,125
7570,22/08/2025,evening,266,251,,0,177
7571,22/08/2025,evening,268,251,,0,49
7572,22/08/2025,evening,269,251,,0,77
7573,22/08/2025,evening,270,251,,0,140
7574,22/08/2025,evening,275,251,,0,179
7575,22/08/2025,evening,276,251,,0,98
7576,22/08/2025,evening,277,251,,0,180
7577,22/08/2025,evening,278,251,,0,63
7578,22/08/2025,evening,279,251,,0,181
7579,22/08/2025,evening,280,251,,0,144
7580,22/08/2025,evening,281,251,,0,182
7581,22/08/2025,evening,282,251,,0,183
7582,22/08/2025,evening,283,251,,0,48
7583,22/08/2025,evening,284,251,,0,68
7584,22/08/2025,evening,286,251,,0,135
7585,22/08/2025,evening,287,251,,0,184
7586,22/08/2025,evening,288,251,,0,185
7587,22/08/2025,evening,289,251,,0,186
7588,22/08/2025,evening,290,251,,0,57
7589,22/08/2025,evening,291,251,,0,187
7590,22/08/2025,evening,292,251,,0,188
7591,22/08/2025,evening,293,251,,0,189
7592,22/08/2025,evening,62,250,,0,101
7593,22/08/2025,evening,61,250,,0,106
7594,22/08/2025,evening,69,250,,0,107
7595,22/08/2025,evening,66,250,,0,113
7596,22/08/2025,evening,65,250,,90,117
7597,22/08/2025,evening,64,250,,0,121
7598,22/08/2025,evening,72,250,,0,2
7599,22/08/2025,evening,68,250,,0,57
7600,22/08/2025,evening,70,250,,0,59
7601,22/08/2025,evening,71,250,,0,62
7602,22/08/2025,evening,67,250,,0,77
7603,22/08/2025,evening,63,250,,0,143
11413,03/12/2025,evening,269,251,,0,77
11414,03/12/2025,evening,270,251,,0,140
11415,03/12/2025,evening,275,251,,0,179
7607,23/08/2025,evening,261,251,,0,175
7608,23/08/2025,evening,262,251,,0,112
11416,03/12/2025,evening,276,251,,0,98
11417,03/12/2025,evening,277,251,,0,180
11418,03/12/2025,evening,278,251,,0,63
7612,23/08/2025,evening,267,251,,0,178
11419,03/12/2025,evening,279,251,,0,181
11420,03/12/2025,evening,280,251,,0,144
7615,23/08/2025,evening,273,251,,0,121
11421,03/12/2025,evening,281,251,,0,182
7617,23/08/2025,evening,285,251,,0,125
7618,23/08/2025,evening,266,251,,0,177
7619,23/08/2025,evening,268,251,,0,49
7620,23/08/2025,evening,269,251,,0,77
7621,23/08/2025,evening,270,251,,0,140
7622,23/08/2025,evening,275,251,,0,179
7623,23/08/2025,evening,276,251,,0,98
7624,23/08/2025,evening,277,251,,0,180
7625,23/08/2025,evening,278,251,,0,63
7626,23/08/2025,evening,279,251,,0,181
7627,23/08/2025,evening,280,251,,0,144
7628,23/08/2025,evening,281,251,,0,182
7629,23/08/2025,evening,282,251,,0,183
7630,23/08/2025,evening,283,251,,0,48
7631,23/08/2025,evening,284,251,,0,68
7632,23/08/2025,evening,286,251,,0,135
7633,23/08/2025,evening,287,251,,0,184
7634,23/08/2025,evening,288,251,,0,185
7635,23/08/2025,evening,289,251,,0,186
7636,23/08/2025,evening,290,251,,0,57
7637,23/08/2025,evening,291,251,,0,187
7638,23/08/2025,evening,292,251,,0,188
7639,23/08/2025,evening,293,251,,0,189
7640,23/08/2025,evening,62,250,,0,101
7641,23/08/2025,evening,61,250,,0,106
7642,23/08/2025,evening,69,250,,0,107
7643,23/08/2025,evening,66,250,,0,113
7644,23/08/2025,evening,65,250,,80,117
7645,23/08/2025,evening,64,250,,20,121
7646,23/08/2025,evening,72,250,,0,2
7647,23/08/2025,evening,68,250,,80,57
7648,23/08/2025,evening,70,250,,0,59
7649,23/08/2025,evening,71,250,,0,62
7650,23/08/2025,evening,67,250,,0,77
7651,23/08/2025,evening,63,250,,0,143
11422,03/12/2025,evening,282,251,,0,183
11423,03/12/2025,evening,283,251,,0,48
11424,03/12/2025,evening,284,251,,0,68
7655,24/08/2025,evening,261,251,,0,175
7656,24/08/2025,evening,262,251,,0,112
11425,03/12/2025,evening,286,251,,0,135
11426,03/12/2025,evening,287,251,,0,184
11427,03/12/2025,evening,288,251,,0,185
7660,24/08/2025,evening,267,251,,0,178
11428,03/12/2025,evening,289,251,,0,186
11429,03/12/2025,evening,290,251,,0,57
7663,24/08/2025,evening,273,251,,0,121
11430,03/12/2025,evening,291,251,,0,187
7665,24/08/2025,evening,285,251,,0,125
7666,24/08/2025,evening,266,251,,0,177
7667,24/08/2025,evening,268,251,,0,49
7668,24/08/2025,evening,269,251,,0,77
7669,24/08/2025,evening,270,251,,0,140
7670,24/08/2025,evening,275,251,,0,179
7671,24/08/2025,evening,276,251,,0,98
7672,24/08/2025,evening,277,251,,0,180
7673,24/08/2025,evening,278,251,,0,63
7674,24/08/2025,evening,279,251,,0,181
7675,24/08/2025,evening,280,251,,0,144
7676,24/08/2025,evening,281,251,,0,182
7677,24/08/2025,evening,282,251,,0,183
7678,24/08/2025,evening,283,251,,0,48
7679,24/08/2025,evening,284,251,,0,68
7680,24/08/2025,evening,286,251,,0,135
7681,24/08/2025,evening,287,251,,0,184
7682,24/08/2025,evening,288,251,,0,185
7683,24/08/2025,evening,289,251,,0,186
7684,24/08/2025,evening,290,251,,60,57
7685,24/08/2025,evening,291,251,,0,187
7686,24/08/2025,evening,292,251,,0,188
7687,24/08/2025,evening,293,251,,0,189
11431,03/12/2025,evening,292,251,,0,188
11432,03/12/2025,evening,293,251,,0,189
7691,25/08/2025,evening,261,251,,0,175
7692,25/08/2025,evening,262,251,,0,112
7696,25/08/2025,evening,267,251,,0,178
7699,25/08/2025,evening,273,251,,0,121
7701,25/08/2025,evening,285,251,,0,125
7702,25/08/2025,evening,266,251,,0,177
7703,25/08/2025,evening,268,251,,0,49
7704,25/08/2025,evening,269,251,,0,77
7705,25/08/2025,evening,270,251,,0,140
7706,25/08/2025,evening,275,251,,0,179
7707,25/08/2025,evening,276,251,,0,98
7708,25/08/2025,evening,277,251,,0,180
7709,25/08/2025,evening,278,251,,0,63
7710,25/08/2025,evening,279,251,,0,181
7711,25/08/2025,evening,280,251,,0,144
7712,25/08/2025,evening,281,251,,0,182
7713,25/08/2025,evening,282,251,,0,183
7714,25/08/2025,evening,283,251,,0,48
7715,25/08/2025,evening,284,251,,0,68
7716,25/08/2025,evening,286,251,,0,135
7717,25/08/2025,evening,287,251,,0,184
7718,25/08/2025,evening,288,251,,0,185
7719,25/08/2025,evening,289,251,,0,186
7720,25/08/2025,evening,290,251,,0,57
7721,25/08/2025,evening,291,251,,0,187
7722,25/08/2025,evening,292,251,,0,188
7723,25/08/2025,evening,293,251,,0,189
7724,25/08/2025,evening,62,250,,0,101
7725,25/08/2025,evening,61,250,,0,106
7726,25/08/2025,evening,69,250,,0,107
7727,25/08/2025,evening,66,250,,0,113
7728,25/08/2025,evening,65,250,,50,117
7729,25/08/2025,evening,64,250,,30,121
7730,25/08/2025,evening,72,250,,0,2
7731,25/08/2025,evening,68,250,,40,57
7732,25/08/2025,evening,70,250,,10,59
7733,25/08/2025,evening,71,250,,0,62
7734,25/08/2025,evening,67,250,,0,77
7735,25/08/2025,evening,63,250,,0,143
7736,28/08/2025,evening,62,250,,0,101
7737,28/08/2025,evening,61,250,,0,106
7738,28/08/2025,evening,69,250,,0,107
7739,28/08/2025,evening,66,250,,0,113
7740,28/08/2025,evening,65,250,,60,117
7741,28/08/2025,evening,64,250,,50,121
7742,28/08/2025,evening,72,250,,0,2
7743,28/08/2025,evening,68,250,,80,57
7744,28/08/2025,evening,70,250,,0,59
7745,28/08/2025,evening,71,250,,0,62
7746,28/08/2025,evening,67,250,,0,77
7747,28/08/2025,evening,63,250,,0,143
11433,04/12/2025,evening,62,250,,0,101
11434,04/12/2025,evening,61,250,,0,106
11435,04/12/2025,evening,69,250,,0,107
7751,28/08/2025,evening,261,251,,0,175
7752,28/08/2025,evening,262,251,,0,112
11436,04/12/2025,evening,66,250,,0,113
11437,04/12/2025,evening,65,250,,40,117
11438,04/12/2025,evening,64,250,,40,121
7756,28/08/2025,evening,267,251,,0,178
11439,04/12/2025,evening,72,250,,0,2
11440,04/12/2025,evening,68,250,,20,57
7759,28/08/2025,evening,273,251,,400,121
11441,04/12/2025,evening,70,250,,0,59
7761,28/08/2025,evening,285,251,,0,125
7762,28/08/2025,evening,266,251,,0,177
7763,28/08/2025,evening,268,251,,0,49
7764,28/08/2025,evening,269,251,,0,77
7765,28/08/2025,evening,270,251,,0,140
7766,28/08/2025,evening,275,251,,0,179
7767,28/08/2025,evening,276,251,,0,98
7768,28/08/2025,evening,277,251,,0,180
7769,28/08/2025,evening,278,251,,0,63
7770,28/08/2025,evening,279,251,,0,181
7771,28/08/2025,evening,280,251,,0,144
7772,28/08/2025,evening,281,251,,0,182
7773,28/08/2025,evening,282,251,,0,183
7774,28/08/2025,evening,283,251,,0,48
7775,28/08/2025,evening,284,251,,0,68
7776,28/08/2025,evening,286,251,,0,135
7777,28/08/2025,evening,287,251,,0,184
7778,28/08/2025,evening,288,251,,0,185
7779,28/08/2025,evening,289,251,,0,186
7780,28/08/2025,evening,290,251,,0,57
7781,28/08/2025,evening,291,251,,0,187
7782,28/08/2025,evening,292,251,,0,188
7783,28/08/2025,evening,293,251,,0,189
11442,04/12/2025,evening,71,250,,0,62
11443,04/12/2025,evening,67,250,,0,77
11444,04/12/2025,evening,63,250,,0,143
7787,28/08/2025,evening,261,251,,0,175
7788,28/08/2025,evening,262,251,,0,112
11445,05/12/2025,evening,62,250,,0,101
11446,05/12/2025,evening,61,250,,0,106
11447,05/12/2025,evening,69,250,,4,107
7792,28/08/2025,evening,267,251,,0,178
11448,05/12/2025,evening,66,250,,8,113
11449,05/12/2025,evening,65,250,,40,117
11450,05/12/2025,evening,64,250,,30,121
11451,05/12/2025,evening,72,250,,0,2
7797,28/08/2025,evening,285,251,,0,125
7798,28/08/2025,evening,266,251,,0,177
7799,28/08/2025,evening,268,251,,0,49
7800,28/08/2025,evening,269,251,,0,77
7801,28/08/2025,evening,270,251,,0,140
7802,28/08/2025,evening,275,251,,0,179
7803,28/08/2025,evening,276,251,,0,98
7804,28/08/2025,evening,277,251,,0,180
7805,28/08/2025,evening,278,251,,0,63
7806,28/08/2025,evening,279,251,,0,181
7807,28/08/2025,evening,280,251,,0,144
7808,28/08/2025,evening,281,251,,0,182
7809,28/08/2025,evening,282,251,,0,183
7810,28/08/2025,evening,283,251,,0,48
7811,28/08/2025,evening,284,251,,0,68
7812,28/08/2025,evening,286,251,,0,135
7813,28/08/2025,evening,287,251,,0,184
7814,28/08/2025,evening,288,251,,0,185
7815,28/08/2025,evening,289,251,,0,186
7816,28/08/2025,evening,290,251,,0,57
7817,28/08/2025,evening,291,251,,0,187
7818,28/08/2025,evening,292,251,,0,188
7819,28/08/2025,evening,293,251,,0,189
11452,05/12/2025,evening,68,250,,0,57
11453,05/12/2025,evening,70,250,,0,59
11454,05/12/2025,evening,71,250,,0,62
7825,29/08/2025,evening,261,251,,0,175
7826,29/08/2025,evening,262,251,,0,112
11455,05/12/2025,evening,67,250,,0,77
11456,05/12/2025,evening,63,250,,0,143
11457,15/12/2025,evening,258,251,,0,173
7830,29/08/2025,evening,267,251,,0,178
11458,15/12/2025,evening,259,251,,0,174
11459,15/12/2025,evening,260,251,,0,113
7833,29/08/2025,evening,273,251,,150,121
11460,15/12/2025,evening,261,251,,0,175
7835,29/08/2025,evening,285,251,,0,125
7836,29/08/2025,evening,266,251,,0,177
7837,29/08/2025,evening,268,251,,0,49
7838,29/08/2025,evening,269,251,,0,77
7839,29/08/2025,evening,270,251,,0,140
7840,29/08/2025,evening,275,251,,0,179
7841,29/08/2025,evening,276,251,,0,98
7842,29/08/2025,evening,277,251,,0,180
7843,29/08/2025,evening,278,251,,0,63
7844,29/08/2025,evening,279,251,,0,181
7845,29/08/2025,evening,280,251,,0,144
7846,29/08/2025,evening,281,251,,0,182
7847,29/08/2025,evening,282,251,,0,183
7848,29/08/2025,evening,283,251,,0,48
7849,29/08/2025,evening,284,251,,900,68
7850,29/08/2025,evening,286,251,,0,135
7851,29/08/2025,evening,287,251,,0,184
7852,29/08/2025,evening,288,251,,0,185
7853,29/08/2025,evening,289,251,,0,186
7854,29/08/2025,evening,290,251,,0,57
7855,29/08/2025,evening,291,251,,0,187
7856,29/08/2025,evening,292,251,,0,188
7857,29/08/2025,evening,293,251,,0,189
7858,29/08/2025,evening,62,250,,0,101
7859,29/08/2025,evening,61,250,,0,106
7860,29/08/2025,evening,69,250,,0,107
7861,29/08/2025,evening,66,250,,0,113
7862,29/08/2025,evening,65,250,,60,117
7863,29/08/2025,evening,64,250,,20,121
7864,29/08/2025,evening,72,250,,0,2
7865,29/08/2025,evening,68,250,,0,57
7866,29/08/2025,evening,70,250,,20,59
7867,29/08/2025,evening,71,250,,0,62
7868,29/08/2025,evening,67,250,,0,77
7869,29/08/2025,evening,63,250,,0,143
7872,30/08/2025,evening,154,254,,0,102
7873,30/08/2025,evening,153,254,,0,103
7874,30/08/2025,evening,155,254,,0,107
7875,30/08/2025,evening,152,254,,0,113
7876,30/08/2025,evening,159,254,,0,117
7877,30/08/2025,evening,160,254,,3,121
7878,30/08/2025,evening,167,254,,999,2
7879,30/08/2025,evening,178,254,,999,5
7880,30/08/2025,evening,176,254,,999,17
7881,30/08/2025,evening,177,254,,14,165
7882,30/08/2025,evening,170,254,,5,21
7883,30/08/2025,evening,172,254,,33,28
7884,30/08/2025,evening,175,254,,42,31
7885,30/08/2025,evening,171,254,,15,35
7886,30/08/2025,evening,180,254,,999,152
7887,30/08/2025,evening,168,254,,33,156
7888,30/08/2025,evening,169,254,,66,157
7889,30/08/2025,evening,173,254,,999,163
7890,30/08/2025,evening,174,254,,999,164
7891,30/08/2025,evening,179,254,,0,166
7892,30/08/2025,evening,181,254,,0,167
7893,30/08/2025,evening,156,254,,0,49
7894,30/08/2025,evening,165,254,,13,55
7895,30/08/2025,evening,163,254,,7,57
7896,30/08/2025,evening,158,254,,8,59
7897,30/08/2025,evening,157,254,,0,60
7898,30/08/2025,evening,164,254,,0,62
7899,30/08/2025,evening,161,254,,0,65
7900,30/08/2025,evening,162,254,,0,74
7901,30/08/2025,evening,166,254,,0,162
11461,15/12/2025,evening,262,251,,0,112
11462,15/12/2025,evening,263,251,,0,107
11463,15/12/2025,evening,264,251,,0,176
7905,30/08/2025,evening,261,251,,0,175
7906,30/08/2025,evening,262,251,,0,112
11464,15/12/2025,evening,265,251,,0,105
11465,15/12/2025,evening,267,251,,0,178
11466,15/12/2025,evening,271,251,,0,118
7910,30/08/2025,evening,267,251,,0,178
11467,15/12/2025,evening,272,251,,0,120
11468,15/12/2025,evening,273,251,,0,121
7913,30/08/2025,evening,273,251,,0,121
11469,15/12/2025,evening,274,251,,0,119
7915,30/08/2025,evening,285,251,,0,125
7916,30/08/2025,evening,266,251,,0,177
7917,30/08/2025,evening,268,251,,0,49
7918,30/08/2025,evening,269,251,,0,77
7919,30/08/2025,evening,270,251,,0,140
7920,30/08/2025,evening,275,251,,0,179
7921,30/08/2025,evening,276,251,,0,98
7922,30/08/2025,evening,277,251,,0,180
7923,30/08/2025,evening,278,251,,0,63
7924,30/08/2025,evening,279,251,,0,181
7925,30/08/2025,evening,280,251,,0,144
7926,30/08/2025,evening,281,251,,0,182
7927,30/08/2025,evening,282,251,,0,183
7928,30/08/2025,evening,283,251,,0,48
7929,30/08/2025,evening,284,251,,300,68
7930,30/08/2025,evening,286,251,,0,135
7931,30/08/2025,evening,287,251,,0,184
7932,30/08/2025,evening,288,251,,0,185
7933,30/08/2025,evening,289,251,,0,186
7934,30/08/2025,evening,290,251,,0,57
7935,30/08/2025,evening,291,251,,0,187
7936,30/08/2025,evening,292,251,,0,188
7937,30/08/2025,evening,293,251,,0,189
7938,30/08/2025,evening,62,250,,0,101
7939,30/08/2025,evening,61,250,,0,106
7940,30/08/2025,evening,69,250,,0,107
7941,30/08/2025,evening,66,250,,0,113
7942,30/08/2025,evening,65,250,,60,117
7943,30/08/2025,evening,64,250,,20,121
7944,30/08/2025,evening,72,250,,0,2
7945,30/08/2025,evening,68,250,,0,57
7946,30/08/2025,evening,70,250,,0,59
7947,30/08/2025,evening,71,250,,0,62
7948,30/08/2025,evening,67,250,,10,77
7949,30/08/2025,evening,63,250,,0,143
11470,15/12/2025,evening,285,251,,0,125
11471,15/12/2025,evening,266,251,,0,177
11472,15/12/2025,evening,268,251,,0,49
7953,31/08/2025,evening,261,251,,0,175
7954,31/08/2025,evening,262,251,,0,112
11473,15/12/2025,evening,269,251,,0,77
11474,15/12/2025,evening,270,251,,0,140
11475,15/12/2025,evening,275,251,,0,179
7958,31/08/2025,evening,267,251,,0,178
11476,15/12/2025,evening,276,251,,0,98
11477,15/12/2025,evening,277,251,,0,180
7961,31/08/2025,evening,273,251,,0,121
