id,amount,child_type,parent_type,project_id,report_timing,reporting_date
6423,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,19/08/2025
6424,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,19/08/2025
6425,0,Consumables Purchases,Material Purchases - Project Related,251,evening,19/08/2025
6426,0,Minor Tools,Material Purchases - Project Related,251,evening,19/08/2025
6427,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,19/08/2025
6428,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,19/08/2025
6429,0,Client Welfare,Sundries Expenses,251,evening,19/08/2025
6430,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,19/08/2025
6431,0,Gifts for Client,Sundries Expenses,251,evening,19/08/2025
6432,0,Miscellaneous,Sundries Expenses,251,evening,19/08/2025
6433,240,Staff Accommodation,Staff Expenses,250,evening,19/08/2025
6434,190,Travel Expenses,Staff Expenses,250,evening,19/08/2025
6435,210,Food Expenses,Staff Expenses,250,evening,19/08/2025
6436,0,Site Allowance,Staff Expenses,250,evening,19/08/2025
6437,0,Other Purchases,Staff Expenses,250,evening,19/08/2025
6438,3400,Workmen Wages (incl. OT),Labour Expenses,250,evening,19/08/2025
6439,200,Workmen Food,Labour Expenses,250,evening,19/08/2025
6440,200,Workmen Accommodation,Labour Expenses,250,evening,19/08/2025
6441,150,Workmen Travel,Labour Expenses,250,evening,19/08/2025
6442,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,19/08/2025
6443,0,Rental Charges,Machinery Expenses,250,evening,19/08/2025
6444,0,Repair Charges,Machinery Expenses,250,evening,19/08/2025
6445,0,Diesel,Machinery Expenses,250,evening,19/08/2025
6446,0,Operator Charges,Machinery Expenses,250,evening,19/08/2025
6447,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,19/08/2025
6448,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,19/08/2025
6449,0,Consumables Purchases,Material Purchases - Project Related,250,evening,19/08/2025
6450,0,Minor Tools,Material Purchases - Project Related,250,evening,19/08/2025
6451,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,19/08/2025
6452,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,19/08/2025
6453,0,Client Welfare,Sundries Expenses,250,evening,19/08/2025
6454,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,19/08/2025
6455,0,Gifts for Client,Sundries Expenses,250,evening,19/08/2025
6456,0,Miscellaneous,Sundries Expenses,250,evening,19/08/2025
6457,240,Staff Accommodation,Staff Expenses,250,evening,20/08/2025
6458,200,Travel Expenses,Staff Expenses,250,evening,20/08/2025
6459,210,Food Expenses,Staff Expenses,250,evening,20/08/2025
6460,0,Site Allowance,Staff Expenses,250,evening,20/08/2025
6461,0,Other Purchases,Staff Expenses,250,evening,20/08/2025
6462,11200,Workmen Wages (incl. OT),Labour Expenses,250,evening,20/08/2025
6463,600,Workmen Food,Labour Expenses,250,evening,20/08/2025
6464,300,Workmen Accommodation,Labour Expenses,250,evening,20/08/2025
6465,200,Workmen Travel,Labour Expenses,250,evening,20/08/2025
6466,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,20/08/2025
6467,0,Rental Charges,Machinery Expenses,250,evening,20/08/2025
6468,0,Repair Charges,Machinery Expenses,250,evening,20/08/2025
6469,1200,Diesel,Machinery Expenses,250,evening,20/08/2025
6470,800,Operator Charges,Machinery Expenses,250,evening,20/08/2025
6471,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,20/08/2025
6472,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,20/08/2025
6473,0,Consumables Purchases,Material Purchases - Project Related,250,evening,20/08/2025
6474,0,Minor Tools,Material Purchases - Project Related,250,evening,20/08/2025
6475,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,20/08/2025
6476,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,20/08/2025
6477,0,Client Welfare,Sundries Expenses,250,evening,20/08/2025
6478,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,20/08/2025
6479,0,Gifts for Client,Sundries Expenses,250,evening,20/08/2025
6480,0,Miscellaneous,Sundries Expenses,250,evening,20/08/2025
6481,0,Staff Accommodation,Staff Expenses,251,evening,20/08/2025
6482,250,Travel Expenses,Staff Expenses,251,evening,20/08/2025
6483,0,Food Expenses,Staff Expenses,251,evening,20/08/2025
6484,0,Site Allowance,Staff Expenses,251,evening,20/08/2025
6485,1640,Other Purchases,Staff Expenses,251,evening,20/08/2025
6486,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,20/08/2025
6487,0,Workmen Food,Labour Expenses,251,evening,20/08/2025
6488,0,Workmen Accommodation,Labour Expenses,251,evening,20/08/2025
6489,0,Workmen Travel,Labour Expenses,251,evening,20/08/2025
6490,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,20/08/2025
6491,0,Rental Charges,Machinery Expenses,251,evening,20/08/2025
6492,0,Repair Charges,Machinery Expenses,251,evening,20/08/2025
6493,0,Diesel,Machinery Expenses,251,evening,20/08/2025
6494,0,Operator Charges,Machinery Expenses,251,evening,20/08/2025
6495,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,20/08/2025
6496,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,20/08/2025
6497,0,Consumables Purchases,Material Purchases - Project Related,251,evening,20/08/2025
6498,0,Minor Tools,Material Purchases - Project Related,251,evening,20/08/2025
6499,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,20/08/2025
6500,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,20/08/2025
6501,0,Client Welfare,Sundries Expenses,251,evening,20/08/2025
6502,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,20/08/2025
6503,0,Gifts for Client,Sundries Expenses,251,evening,20/08/2025
6504,0,Miscellaneous,Sundries Expenses,251,evening,20/08/2025
6505,0,Staff Accommodation,Staff Expenses,251,evening,21/08/2025
6506,200,Travel Expenses,Staff Expenses,251,evening,21/08/2025
6507,0,Food Expenses,Staff Expenses,251,evening,21/08/2025
6508,0,Site Allowance,Staff Expenses,251,evening,21/08/2025
6509,0,Other Purchases,Staff Expenses,251,evening,21/08/2025
6510,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,21/08/2025
6511,0,Workmen Food,Labour Expenses,251,evening,21/08/2025
6512,0,Workmen Accommodation,Labour Expenses,251,evening,21/08/2025
6513,0,Workmen Travel,Labour Expenses,251,evening,21/08/2025
6514,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,21/08/2025
6515,0,Rental Charges,Machinery Expenses,251,evening,21/08/2025
6516,0,Repair Charges,Machinery Expenses,251,evening,21/08/2025
6517,0,Diesel,Machinery Expenses,251,evening,21/08/2025
6518,0,Operator Charges,Machinery Expenses,251,evening,21/08/2025
6519,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,21/08/2025
6520,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,21/08/2025
6521,0,Consumables Purchases,Material Purchases - Project Related,251,evening,21/08/2025
6522,0,Minor Tools,Material Purchases - Project Related,251,evening,21/08/2025
6523,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,21/08/2025
6524,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,21/08/2025
6525,0,Client Welfare,Sundries Expenses,251,evening,21/08/2025
6526,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,21/08/2025
6527,0,Gifts for Client,Sundries Expenses,251,evening,21/08/2025
6528,0,Miscellaneous,Sundries Expenses,251,evening,21/08/2025
6529,240,Staff Accommodation,Staff Expenses,250,evening,21/08/2025
6530,200,Travel Expenses,Staff Expenses,250,evening,21/08/2025
6531,210,Food Expenses,Staff Expenses,250,evening,21/08/2025
6532,0,Site Allowance,Staff Expenses,250,evening,21/08/2025
6533,0,Other Purchases,Staff Expenses,250,evening,21/08/2025
6534,9200,Workmen Wages (incl. OT),Labour Expenses,250,evening,21/08/2025
6535,500,Workmen Food,Labour Expenses,250,evening,21/08/2025
6536,300,Workmen Accommodation,Labour Expenses,250,evening,21/08/2025
6537,200,Workmen Travel,Labour Expenses,250,evening,21/08/2025
6538,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,21/08/2025
6539,0,Rental Charges,Machinery Expenses,250,evening,21/08/2025
6540,0,Repair Charges,Machinery Expenses,250,evening,21/08/2025
6541,0,Diesel,Machinery Expenses,250,evening,21/08/2025
6542,0,Operator Charges,Machinery Expenses,250,evening,21/08/2025
6543,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,21/08/2025
6544,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,21/08/2025
6545,0,Consumables Purchases,Material Purchases - Project Related,250,evening,21/08/2025
6546,0,Minor Tools,Material Purchases - Project Related,250,evening,21/08/2025
6547,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,21/08/2025
6548,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,21/08/2025
6549,0,Client Welfare,Sundries Expenses,250,evening,21/08/2025
6550,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,21/08/2025
6551,0,Gifts for Client,Sundries Expenses,250,evening,21/08/2025
6552,0,Miscellaneous,Sundries Expenses,250,evening,21/08/2025
6553,0,Staff Accommodation,Staff Expenses,251,evening,22/08/2025
6554,0,Travel Expenses,Staff Expenses,251,evening,22/08/2025
6555,0,Food Expenses,Staff Expenses,251,evening,22/08/2025
6556,0,Site Allowance,Staff Expenses,251,evening,22/08/2025
6557,250,Other Purchases,Staff Expenses,251,evening,22/08/2025
6558,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,22/08/2025
6559,0,Workmen Food,Labour Expenses,251,evening,22/08/2025
6560,0,Workmen Accommodation,Labour Expenses,251,evening,22/08/2025
6561,0,Workmen Travel,Labour Expenses,251,evening,22/08/2025
6562,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,22/08/2025
6563,0,Rental Charges,Machinery Expenses,251,evening,22/08/2025
6564,0,Repair Charges,Machinery Expenses,251,evening,22/08/2025
6565,0,Diesel,Machinery Expenses,251,evening,22/08/2025
6566,0,Operator Charges,Machinery Expenses,251,evening,22/08/2025
6567,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,22/08/2025
6568,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,22/08/2025
6569,0,Consumables Purchases,Material Purchases - Project Related,251,evening,22/08/2025
6570,0,Minor Tools,Material Purchases - Project Related,251,evening,22/08/2025
6571,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,22/08/2025
6572,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,22/08/2025
6573,0,Client Welfare,Sundries Expenses,251,evening,22/08/2025
6574,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,22/08/2025
6575,0,Gifts for Client,Sundries Expenses,251,evening,22/08/2025
6576,0,Miscellaneous,Sundries Expenses,251,evening,22/08/2025
6577,240,Staff Accommodation,Staff Expenses,250,evening,22/08/2025
6578,200,Travel Expenses,Staff Expenses,250,evening,22/08/2025
6579,210,Food Expenses,Staff Expenses,250,evening,22/08/2025
6580,0,Site Allowance,Staff Expenses,250,evening,22/08/2025
6581,0,Other Purchases,Staff Expenses,250,evening,22/08/2025
6582,9200,Workmen Wages (incl. OT),Labour Expenses,250,evening,22/08/2025
6583,580,Workmen Food,Labour Expenses,250,evening,22/08/2025
6584,300,Workmen Accommodation,Labour Expenses,250,evening,22/08/2025
6585,200,Workmen Travel,Labour Expenses,250,evening,22/08/2025
6586,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,22/08/2025
6587,0,Rental Charges,Machinery Expenses,250,evening,22/08/2025
6588,0,Repair Charges,Machinery Expenses,250,evening,22/08/2025
6589,0,Diesel,Machinery Expenses,250,evening,22/08/2025
6590,0,Operator Charges,Machinery Expenses,250,evening,22/08/2025
6591,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,22/08/2025
6592,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,22/08/2025
6593,0,Consumables Purchases,Material Purchases - Project Related,250,evening,22/08/2025
6594,0,Minor Tools,Material Purchases - Project Related,250,evening,22/08/2025
6595,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,22/08/2025
6596,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,22/08/2025
6597,0,Client Welfare,Sundries Expenses,250,evening,22/08/2025
6598,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,22/08/2025
6599,0,Gifts for Client,Sundries Expenses,250,evening,22/08/2025
6600,0,Miscellaneous,Sundries Expenses,250,evening,22/08/2025
6601,0,Staff Accommodation,Staff Expenses,251,evening,23/08/2025
6602,200,Travel Expenses,Staff Expenses,251,evening,23/08/2025
6603,0,Food Expenses,Staff Expenses,251,evening,23/08/2025
6604,0,Site Allowance,Staff Expenses,251,evening,23/08/2025
6605,0,Other Purchases,Staff Expenses,251,evening,23/08/2025
6606,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,23/08/2025
6607,0,Workmen Food,Labour Expenses,251,evening,23/08/2025
6608,0,Workmen Accommodation,Labour Expenses,251,evening,23/08/2025
6609,0,Workmen Travel,Labour Expenses,251,evening,23/08/2025
6610,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,23/08/2025
6611,0,Rental Charges,Machinery Expenses,251,evening,23/08/2025
6612,0,Repair Charges,Machinery Expenses,251,evening,23/08/2025
6613,0,Diesel,Machinery Expenses,251,evening,23/08/2025
6614,0,Operator Charges,Machinery Expenses,251,evening,23/08/2025
6615,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,23/08/2025
6616,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,23/08/2025
6617,0,Consumables Purchases,Material Purchases - Project Related,251,evening,23/08/2025
6618,0,Minor Tools,Material Purchases - Project Related,251,evening,23/08/2025
6619,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,23/08/2025
6620,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,23/08/2025
6621,0,Client Welfare,Sundries Expenses,251,evening,23/08/2025
6622,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,23/08/2025
6623,0,Gifts for Client,Sundries Expenses,251,evening,23/08/2025
6624,0,Miscellaneous,Sundries Expenses,251,evening,23/08/2025
6625,240,Staff Accommodation,Staff Expenses,250,evening,23/08/2025
6626,200,Travel Expenses,Staff Expenses,250,evening,23/08/2025
6627,210,Food Expenses,Staff Expenses,250,evening,23/08/2025
6628,0,Site Allowance,Staff Expenses,250,evening,23/08/2025
6629,0,Other Purchases,Staff Expenses,250,evening,23/08/2025
6630,8400,Workmen Wages (incl. OT),Labour Expenses,250,evening,23/08/2025
6631,400,Workmen Food,Labour Expenses,250,evening,23/08/2025
6632,300,Workmen Accommodation,Labour Expenses,250,evening,23/08/2025
6633,180,Workmen Travel,Labour Expenses,250,evening,23/08/2025
6634,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,23/08/2025
6635,0,Rental Charges,Machinery Expenses,250,evening,23/08/2025
6636,0,Repair Charges,Machinery Expenses,250,evening,23/08/2025
6637,0,Diesel,Machinery Expenses,250,evening,23/08/2025
6638,0,Operator Charges,Machinery Expenses,250,evening,23/08/2025
6639,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,23/08/2025
6640,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,23/08/2025
6641,0,Consumables Purchases,Material Purchases - Project Related,250,evening,23/08/2025
6642,0,Minor Tools,Material Purchases - Project Related,250,evening,23/08/2025
6643,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,23/08/2025
6644,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,23/08/2025
6645,0,Client Welfare,Sundries Expenses,250,evening,23/08/2025
6646,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,23/08/2025
6647,0,Gifts for Client,Sundries Expenses,250,evening,23/08/2025
6648,0,Miscellaneous,Sundries Expenses,250,evening,23/08/2025
6649,0,Staff Accommodation,Staff Expenses,251,evening,24/08/2025
6650,200,Travel Expenses,Staff Expenses,251,evening,24/08/2025
6651,0,Food Expenses,Staff Expenses,251,evening,24/08/2025
6652,0,Site Allowance,Staff Expenses,251,evening,24/08/2025
6653,0,Other Purchases,Staff Expenses,251,evening,24/08/2025
6654,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,24/08/2025
6655,0,Workmen Food,Labour Expenses,251,evening,24/08/2025
6656,0,Workmen Accommodation,Labour Expenses,251,evening,24/08/2025
6657,0,Workmen Travel,Labour Expenses,251,evening,24/08/2025
6658,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,24/08/2025
