id,child_type,created_at,end_time,number_of_machines,parent_type,project_id,remark,report_date,start_time,submit_timing,updated_at
1764,Crane 16 Ton,2025-07-03 08:42:37.933684,1:09 PM,,Crane,252,,03/07/2025,9:00 AM,afternoon,2025-07-03 08:42:37.933685
1765,Boom Lift 80 Feet,2025-07-03 08:42:37.995213,1:03 PM,,Boom,252,,03/07/2025,9:00 AM,afternoon,2025-07-03 08:42:37.995214
1766,Crane 12 Ton,2025-07-03 11:36:56.42771,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.427711
1767,Crane 16 Ton,2025-07-03 11:36:56.48973,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.489731
1768,Crane 20 Ton,2025-07-03 11:36:56.55178,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.551781
1769,Crane 30 Ton,2025-07-03 11:36:56.613772,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.613773
1770,Crane 50 Ton,2025-07-03 11:36:56.675827,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.675828
1771,Crane 80 Ton,2025-07-03 11:36:56.737973,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.737974
1772,Boom Lift 120 Feet,2025-07-03 11:36:56.799868,12:00 AM,,Boom,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.79987
1773,Boom Lift 80 Feet,2025-07-03 11:36:56.861777,12:00 AM,,Boom,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.861779
1774,Boom Lift 60 Feet,2025-07-03 11:36:56.923911,12:00 AM,,Boom,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.923912
1775,Boom Lift 45 Feet,2025-07-03 11:36:56.986093,12:00 AM,,Boom,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:56.986094
1776,Scissor Lift 18 mtr,2025-07-03 11:36:57.048166,12:00 AM,,Scissor,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:57.048168
1777,Crane 12 Ton,2025-07-03 11:36:58.681153,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:58.681155
1778,Crane 16 Ton,2025-07-03 11:36:58.738375,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:58.738377
1779,Crane 20 Ton,2025-07-03 11:36:58.79562,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:58.795621
1780,Crane 30 Ton,2025-07-03 11:36:58.852979,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:58.85298
1781,Crane 50 Ton,2025-07-03 11:36:58.910334,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:58.910336
1782,Crane 80 Ton,2025-07-03 11:36:58.967601,12:00 AM,,Crane,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:58.967603
1783,Boom Lift 120 Feet,2025-07-03 11:36:59.024847,12:00 AM,,Boom,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:59.024848
1784,Boom Lift 80 Feet,2025-07-03 11:36:59.082709,12:00 AM,,Boom,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:59.08271
1785,Boom Lift 60 Feet,2025-07-03 11:36:59.140295,12:00 AM,,Boom,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:59.140296
1786,Boom Lift 45 Feet,2025-07-03 11:36:59.19755,12:00 AM,,Boom,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:59.197551
1787,Scissor Lift 18 mtr,2025-07-03 11:36:59.254845,12:00 AM,,Scissor,253,No%20equipments%20,03/07/2025,12:00 AM,afternoon,2025-07-03 11:36:59.254847
1788,Crane 16 Ton,2025-07-03 11:38:56.511831,6:00 PM,,Crane,254,F15%20farrana%20hired%20from%2030th%20June%20for%20J%20bolt%20fixing%20,03/07/2025,9:00 AM,afternoon,2025-07-03 11:38:56.511833
1789,Crane 16 Ton,2025-07-03 12:50:21.546803,6:17 PM,,Crane,252,,03/07/2025,9:00 AM,evening,2025-07-03 12:50:21.546804
1790,Boom Lift 80 Feet,2025-07-03 12:50:21.610692,6:17 PM,,Boom,252,,03/07/2025,9:00 AM,evening,2025-07-03 12:50:21.610693
1791,Crane 16 Ton,2025-07-03 12:52:45.356714,6:17 PM,,Crane,250,,03/07/2025,9:00 AM,evening,2025-07-03 12:52:45.356715
1792,Crane 16 Ton,2025-07-03 15:07:20.171249,6:00 PM,,Crane,254,,03/07/2025,9:00 AM,evening,2025-07-03 15:07:20.171251
1793,Crane 12 Ton,2025-07-04 12:16:01.117442,1:00 PM,,Crane,250,,04/07/2025,9:00 AM,afternoon,2025-07-04 12:16:01.117444
1794,Crane 16 Ton,2025-07-04 12:16:01.182328,1:00 PM,,Crane,250,,04/07/2025,9:00 AM,afternoon,2025-07-04 12:16:01.182329
1795,Crane 12 Ton,2025-07-04 12:18:37.186703,6:00 PM,,Crane,250,,04/07/2025,9:00 AM,evening,2025-07-04 12:18:37.186705
1796,Crane 16 Ton,2025-07-04 12:18:37.249613,6:00 PM,,Crane,250,,04/07/2025,9:00 AM,evening,2025-07-04 12:18:37.249615
1797,Crane 16 Ton,2025-07-04 12:27:05.984302,1:00 PM,,Crane,252,,04/07/2025,9:00 AM,afternoon,2025-07-04 12:27:05.984303
1798,Boom Lift 80 Feet,2025-07-04 12:27:06.048825,1:00 PM,,Boom,252,,04/07/2025,9:00 AM,afternoon,2025-07-04 12:27:06.048826
1799,Crane 16 Ton,2025-07-04 12:31:03.108988,6:00 PM,,Crane,252,,04/07/2025,9:00 AM,evening,2025-07-04 12:31:03.10899
1800,Boom Lift 80 Feet,2025-07-04 12:31:03.173394,6:00 PM,,Boom,252,,04/07/2025,9:00 AM,evening,2025-07-04 12:31:03.173396
1801,Crane 12 Ton,2025-07-05 09:00:29.75877,1:04 PM,,Crane,250,,05/07/2025,9:00 AM,afternoon,2025-07-05 09:00:29.758771
1802,Crane 16 Ton,2025-07-05 09:00:29.816748,1:00 PM,,Crane,250,,05/07/2025,9:00 AM,afternoon,2025-07-05 09:00:29.81675
1803,Crane 16 Ton,2025-07-05 09:01:30.544366,1:13 PM,,Crane,252,,05/07/2025,9:00 AM,afternoon,2025-07-05 09:01:30.544368
1804,Boom Lift 80 Feet,2025-07-05 09:01:30.602222,1:09 PM,,Boom,252,,05/07/2025,9:00 AM,afternoon,2025-07-05 09:01:30.602223
1805,Crane 12 Ton,2025-07-05 14:01:04.201007,6:00 PM,,Crane,250,,05/07/2025,9:00 AM,evening,2025-07-05 14:01:04.201009
1806,Crane 16 Ton,2025-07-05 14:01:04.259494,6:00 PM,,Crane,250,,05/07/2025,9:00 AM,evening,2025-07-05 14:01:04.259496
1807,Crane 16 Ton,2025-07-05 14:05:28.720503,6:04 PM,,Crane,252,,05/07/2025,9:00 AM,evening,2025-07-05 14:05:28.720505
1808,Boom Lift 80 Feet,2025-07-05 14:05:28.778861,6:00 PM,,Boom,252,,05/07/2025,9:00 AM,evening,2025-07-05 14:05:28.778863
1809,Crane 16 Ton,2025-07-05 14:25:53.378301,6:00 PM,,Crane,254,,05/07/2025,9:00 AM,afternoon,2025-07-05 14:25:53.378303
1810,Crane 16 Ton,2025-07-05 14:30:32.018964,6:00 PM,,Crane,254,,05/07/2025,9:00 AM,evening,2025-07-05 14:30:32.018965
1811,Crane 12 Ton,2025-07-07 08:49:36.8774,1:00 PM,,Crane,250,,07/07/2025,9:00 AM,afternoon,2025-07-07 08:49:36.877401
1812,Crane 16 Ton,2025-07-07 08:49:36.942095,1:00 PM,,Crane,250,,07/07/2025,9:00 AM,afternoon,2025-07-07 08:49:36.942097
1813,Crane 16 Ton,2025-07-07 08:50:55.502542,1:00 PM,,Crane,252,,07/07/2025,9:00 AM,afternoon,2025-07-07 08:50:55.502543
1814,Boom Lift 80 Feet,2025-07-07 08:50:55.56541,1:00 PM,,Boom,252,,07/07/2025,9:00 AM,afternoon,2025-07-07 08:50:55.565412
1815,Crane 12 Ton,2025-07-07 11:34:14.034828,12:00 AM,,Crane,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.03483
1816,Crane 16 Ton,2025-07-07 11:34:14.098809,12:00 AM,,Crane,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.098811
1817,Crane 20 Ton,2025-07-07 11:34:14.16259,12:00 AM,,Crane,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.162592
1818,Crane 30 Ton,2025-07-07 11:34:14.226432,12:00 AM,,Crane,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.226434
1819,Crane 50 Ton,2025-07-07 11:34:14.290258,12:00 AM,,Crane,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.29026
1820,Crane 80 Ton,2025-07-07 11:34:14.354304,12:00 AM,,Crane,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.354306
1821,Boom Lift 120 Feet,2025-07-07 11:34:14.418207,12:00 AM,,Boom,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.418209
1822,Boom Lift 80 Feet,2025-07-07 11:34:14.482241,12:00 AM,,Boom,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.482243
1823,Boom Lift 60 Feet,2025-07-07 11:34:14.546101,12:00 AM,,Boom,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.546103
1824,Boom Lift 45 Feet,2025-07-07 11:34:14.609863,12:00 AM,,Boom,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.609864
1825,Scissor Lift 18 mtr,2025-07-07 11:34:14.673889,12:00 AM,,Scissor,253,No%20equipments%20,07/07/2025,12:00 AM,afternoon,2025-07-07 11:34:14.67389
1826,Crane 16 Ton,2025-07-07 11:35:49.662589,6:00 PM,,Crane,254,,07/07/2025,9:00 AM,afternoon,2025-07-07 11:35:49.662591
1827,Crane 16 Ton,2025-07-07 12:53:23.580187,6:00 PM,,Crane,254,,07/07/2025,9:00 AM,evening,2025-07-07 12:53:23.580187
1828,Crane 12 Ton,2025-07-07 14:36:26.508773,6:03 PM,,Crane,250,,07/07/2025,9:00 AM,evening,2025-07-07 14:36:26.508775
1829,Crane 16 Ton,2025-07-07 14:36:26.571851,6:03 PM,,Crane,250,,07/07/2025,9:00 AM,evening,2025-07-07 14:36:26.571852
1830,Crane 16 Ton,2025-07-07 14:43:23.031448,6:10 PM,,Crane,252,,07/07/2025,9:00 AM,evening,2025-07-07 14:43:23.031449
1831,Boom Lift 80 Feet,2025-07-07 14:43:23.096406,6:09 PM,,Boom,252,,07/07/2025,9:00 AM,evening,2025-07-07 14:43:23.096407
1832,Crane 12 Ton,2025-07-08 09:06:17.619603,12:00 AM,,Crane,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:17.619605
1833,Crane 16 Ton,2025-07-08 09:06:17.682225,12:00 AM,,Crane,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:17.682226
1834,Crane 20 Ton,2025-07-08 09:06:17.744896,12:00 AM,,Crane,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:17.744897
1835,Crane 30 Ton,2025-07-08 09:06:17.807456,12:00 AM,,Crane,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:17.807458
1836,Crane 50 Ton,2025-07-08 09:06:17.870232,12:00 AM,,Crane,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:17.870233
1837,Crane 80 Ton,2025-07-08 09:06:17.932796,12:00 AM,,Crane,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:17.932797
1838,Boom Lift 120 Feet,2025-07-08 09:06:17.995361,12:00 AM,,Boom,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:17.995362
1839,Boom Lift 80 Feet,2025-07-08 09:06:18.058054,12:00 AM,,Boom,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:18.058056
1840,Boom Lift 60 Feet,2025-07-08 09:06:18.120714,12:00 AM,,Boom,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:18.120715
1841,Boom Lift 45 Feet,2025-07-08 09:06:18.183462,12:00 AM,,Boom,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:18.183464
1842,Scissor Lift 18 mtr,2025-07-08 09:06:18.24619,12:00 AM,,Scissor,253,,08/07/2025,12:00 AM,afternoon,2025-07-08 09:06:18.246191
1843,Crane 16 Ton,2025-07-08 09:07:34.69281,6:00 PM,,Crane,254,,08/07/2025,9:00 AM,afternoon,2025-07-08 09:07:34.692811
1844,Crane 12 Ton,2025-07-08 11:02:19.619257,1:00 PM,,Crane,250,,08/07/2025,9:00 AM,afternoon,2025-07-08 11:02:19.619259
1845,Crane 16 Ton,2025-07-08 11:02:19.682931,1:00 PM,,Crane,250,,08/07/2025,9:00 AM,afternoon,2025-07-08 11:02:19.682933
1846,Crane 16 Ton,2025-07-08 11:03:28.589265,1:00 PM,,Crane,252,,08/07/2025,9:00 AM,afternoon,2025-07-08 11:03:28.589266
1847,Boom Lift 80 Feet,2025-07-08 11:03:28.652873,1:10 PM,,Boom,252,,08/07/2025,9:00 AM,afternoon,2025-07-08 11:03:28.652874
1848,Crane 16 Ton,2025-07-08 13:15:29.099615,6:00 PM,,Crane,252,,08/07/2025,9:00 AM,evening,2025-07-08 13:15:29.099617
1849,Boom Lift 80 Feet,2025-07-08 13:15:29.16169,6:00 PM,,Boom,252,,08/07/2025,9:00 AM,evening,2025-07-08 13:15:29.161691
1850,Crane 12 Ton,2025-07-08 13:21:13.622528,6:00 PM,,Crane,250,,08/07/2025,9:00 AM,evening,2025-07-08 13:21:13.622529
1851,Crane 16 Ton,2025-07-08 13:21:13.684384,6:00 PM,,Crane,250,,08/07/2025,9:00 AM,evening,2025-07-08 13:21:13.684386
1852,Crane 12 Ton,2025-07-09 10:59:50.384159,1:00 PM,,Crane,250,,09/07/2025,9:00 AM,afternoon,2025-07-09 10:59:50.38416
1853,Crane 16 Ton,2025-07-09 10:59:50.447477,1:00 PM,,Crane,250,,09/07/2025,9:00 AM,afternoon,2025-07-09 10:59:50.447479
1854,Boom Lift 80 Feet,2025-07-09 11:01:23.67127,1:00 PM,,Boom,252,,09/07/2025,9:00 AM,afternoon,2025-07-09 11:01:23.671272
1855,Crane 12 Ton,2025-07-09 12:59:47.294967,6:08 PM,,Crane,250,,09/07/2025,9:00 AM,evening,2025-07-09 12:59:47.294968
1856,Crane 16 Ton,2025-07-09 12:59:47.357421,6:00 PM,,Crane,250,,09/07/2025,9:00 AM,evening,2025-07-09 12:59:47.357422
1857,Boom Lift 80 Feet,2025-07-09 13:05:43.750018,7:00 PM,,Boom,252,,09/07/2025,9:00 AM,evening,2025-07-09 13:05:43.75002
1858,Crane 12 Ton,2025-07-10 11:23:59.358629,1:00 PM,,Crane,250,,10/07/2025,9:00 AM,afternoon,2025-07-10 11:23:59.35863
1859,Crane 16 Ton,2025-07-10 11:23:59.422843,1:00 PM,,Crane,250,,10/07/2025,9:00 AM,afternoon,2025-07-10 11:23:59.422846
1860,Boom Lift 80 Feet,2025-07-10 11:24:57.931134,1:00 PM,,Boom,252,,10/07/2025,9:00 AM,afternoon,2025-07-10 11:24:57.931135
1861,Crane 12 Ton,2025-07-10 11:27:36.380088,6:00 PM,,Crane,250,,10/07/2025,9:00 AM,evening,2025-07-10 11:27:36.380089
1862,Crane 16 Ton,2025-07-10 11:27:36.444617,6:00 PM,,Crane,250,,10/07/2025,9:00 AM,evening,2025-07-10 11:27:36.444619
1863,Boom Lift 80 Feet,2025-07-10 11:30:22.239763,6:00 PM,,Boom,252,,10/07/2025,9:00 AM,evening,2025-07-10 11:30:22.239764
1864,Crane 12 Ton,2025-07-11 07:35:27.893884,12:00 AM,,Crane,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:27.893886
1865,Crane 16 Ton,2025-07-11 07:35:27.957047,12:00 AM,,Crane,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:27.957049
1866,Crane 20 Ton,2025-07-11 07:35:28.020037,12:00 AM,,Crane,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.020038
1867,Crane 30 Ton,2025-07-11 07:35:28.08303,12:00 AM,,Crane,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.083032
1868,Crane 50 Ton,2025-07-11 07:35:28.146123,12:00 AM,,Crane,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.146124
1869,Crane 80 Ton,2025-07-11 07:35:28.209177,12:00 AM,,Crane,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.209179
1870,Boom Lift 120 Feet,2025-07-11 07:35:28.272253,12:00 AM,,Boom,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.272254
1871,Boom Lift 80 Feet,2025-07-11 07:35:28.335148,12:00 AM,,Boom,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.335149
1872,Boom Lift 60 Feet,2025-07-11 07:35:28.398092,12:00 AM,,Boom,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.398094
1873,Boom Lift 45 Feet,2025-07-11 07:35:28.461008,12:00 AM,,Boom,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.46101
1874,Scissor Lift 18 mtr,2025-07-11 07:35:28.523924,12:00 AM,,Scissor,251,,11/07/2025,12:00 AM,afternoon,2025-07-11 07:35:28.523925
1875,Crane 12 Ton,2025-07-11 08:01:26.63408,1:00 PM,,Crane,250,,11/07/2025,9:00 AM,afternoon,2025-07-11 08:01:26.634081
1876,Crane 16 Ton,2025-07-11 08:01:26.697822,1:00 PM,,Crane,250,,11/07/2025,9:00 AM,afternoon,2025-07-11 08:01:26.697823
1877,Boom Lift 80 Feet,2025-07-11 08:02:04.798748,1:00 PM,,Boom,252,,11/07/2025,9:00 AM,afternoon,2025-07-11 08:02:04.798749
1878,Crane 12 Ton,2025-07-11 11:53:41.446272,5:00 PM,,Crane,250,,11/07/2025,9:00 AM,evening,2025-07-11 11:53:41.446273
1879,Crane 16 Ton,2025-07-11 11:53:41.508426,5:00 PM,,Crane,250,,11/07/2025,9:00 AM,evening,2025-07-11 11:53:41.508428
1880,Boom Lift 80 Feet,2025-07-11 12:00:16.623884,6:00 PM,,Boom,252,,11/07/2025,9:00 AM,evening,2025-07-11 12:00:16.623886
1881,Boom Lift 80 Feet,2025-07-12 08:58:48.991145,1:00 PM,,Boom,252,,12/07/2025,9:00 AM,afternoon,2025-07-12 08:58:48.991146
1882,Crane 12 Ton,2025-07-12 09:01:36.950089,1:05 PM,,Crane,250,,12/07/2025,9:00 AM,afternoon,2025-07-12 09:01:36.950091
1883,Crane 16 Ton,2025-07-12 09:01:37.014406,1:00 PM,,Crane,250,,12/07/2025,9:00 AM,afternoon,2025-07-12 09:01:37.014408
1884,Crane 12 Ton,2025-07-12 14:25:13.884422,6:04 PM,,Crane,250,,12/07/2025,9:00 AM,evening,2025-07-12 14:25:13.884424
1885,Crane 16 Ton,2025-07-12 14:25:13.946649,6:00 PM,,Crane,250,,12/07/2025,9:00 AM,evening,2025-07-12 14:25:13.946651
1886,Boom Lift 80 Feet,2025-07-12 14:28:41.093323,6:00 PM,,Boom,252,,12/07/2025,9:00 AM,evening,2025-07-12 14:28:41.093325
1887,Crane 16 Ton,2025-07-14 08:32:36.986928,1:00 PM,,Crane,251,2nd%20Off%20Crane%20work%20stopped%20due%20to%20Diesel%20non%20availablity%20at%20site%20,14/07/2025,9:00 AM,afternoon,2025-07-14 08:32:36.98693
1888,Crane 12 Ton,2025-07-14 10:31:59.368689,1:01 PM,,Crane,250,,14/07/2025,9:01 AM,afternoon,2025-07-14 10:31:59.368691
1889,Crane 16 Ton,2025-07-14 10:31:59.431841,1:01 PM,,Crane,250,,14/07/2025,9:01 AM,afternoon,2025-07-14 10:31:59.431842
1890,Boom Lift 80 Feet,2025-07-14 10:32:41.035244,1:02 PM,,Boom,252,,14/07/2025,9:00 AM,afternoon,2025-07-14 10:32:41.035246
1891,Crane 16 Ton,2025-07-14 12:19:53.335489,6:00 PM,,Crane,251,,14/07/2025,9:00 AM,evening,2025-07-14 12:19:53.33549
1892,Crane 12 Ton,2025-07-14 15:13:47.178312,6:00 PM,,Crane,250,,14/07/2025,9:00 AM,evening,2025-07-14 15:13:47.178313
1893,Crane 16 Ton,2025-07-14 15:13:47.240779,6:00 PM,,Crane,250,,14/07/2025,9:00 AM,evening,2025-07-14 15:13:47.24078
1894,Boom Lift 80 Feet,2025-07-14 15:22:38.08694,6:29 PM,,Boom,252,,14/07/2025,9:00 AM,evening,2025-07-14 15:22:38.086942
1895,Crane 16 Ton,2025-07-15 08:29:11.807937,6:00 PM,,Crane,251,Farana%20work%20started%209%3A00am%20,15/07/2025,9:00 AM,afternoon,2025-07-15 08:29:11.807938
1896,Crane 12 Ton,2025-07-15 08:52:35.245623,1:06 PM,,Crane,250,,15/07/2025,9:00 AM,afternoon,2025-07-15 08:52:35.245625
1897,Boom Lift 80 Feet,2025-07-15 08:53:17.222651,1:00 PM,,Boom,252,,15/07/2025,9:00 AM,afternoon,2025-07-15 08:53:17.222653
1898,Crane 12 Ton,2025-07-15 12:20:36.807351,1:00 PM,,Crane,259,vbjffd,15/07/2025,9:00 AM,afternoon,2025-07-15 12:20:36.807352
1899,Boom Lift 45 Feet,2025-07-15 12:20:36.869602,11:50 PM,,Boom,259,vbjffd,15/07/2025,5:50 PM,afternoon,2025-07-15 12:20:36.869603
1900,Crane 16 Ton,2025-07-15 12:22:53.29009,9:50 PM,,Crane,259,,15/07/2025,6:50 PM,evening,2025-07-15 12:22:53.290092
1901,Crane 20 Ton,2025-07-15 12:22:53.353134,5:50 PM,,Crane,259,,15/07/2025,12:50 PM,evening,2025-07-15 12:22:53.353135
1902,Crane 12 Ton,2025-07-15 12:26:06.691652,6:00 PM,,Crane,250,,15/07/2025,9:00 AM,evening,2025-07-15 12:26:06.691654
1903,Boom Lift 80 Feet,2025-07-15 12:28:37.137498,6:00 PM,,Boom,252,,15/07/2025,9:00 AM,evening,2025-07-15 12:28:37.1375
1904,Crane 16 Ton,2025-07-15 12:45:12.507976,6:00 PM,,Crane,251,,15/07/2025,9:00 AM,evening,2025-07-15 12:45:12.507977
1905,Crane 12 Ton,2025-07-16 09:22:05.260992,1:03 PM,,Crane,250,,16/07/2025,9:00 AM,afternoon,2025-07-16 09:22:05.260994
1906,Boom Lift 80 Feet,2025-07-16 09:22:56.469168,1:00 PM,,Boom,252,,16/07/2025,9:00 AM,afternoon,2025-07-16 09:22:56.46917
1907,Crane 16 Ton,2025-07-16 10:59:14.657959,6:00 PM,,Crane,251,,16/07/2025,10:00 AM,afternoon,2025-07-16 10:59:14.657961
1908,Crane 12 Ton,2025-07-16 12:14:02.566921,6:00 PM,,Crane,250,,16/07/2025,9:00 AM,evening,2025-07-16 12:14:02.566923
1909,Boom Lift 80 Feet,2025-07-16 12:19:12.63226,6:00 PM,,Boom,252,,16/07/2025,9:00 AM,evening,2025-07-16 12:19:12.632261
1910,Crane 16 Ton,2025-07-16 12:56:55.339283,6:00 PM,,Crane,251,,16/07/2025,10:00 AM,evening,2025-07-16 12:56:55.339284
1911,Crane 16 Ton,2025-07-17 08:06:28.336108,6:00 PM,,Crane,251,,17/07/2025,9:00 AM,afternoon,2025-07-17 08:06:28.336109
1938,Crane 16 Ton,2025-07-17 12:41:36.115299,6:00 PM,,Crane,251,,17/07/2025,9:00 AM,evening,2025-07-17 12:41:36.1153
1939,Crane 16 Ton,2025-07-17 12:41:38.584328,6:00 PM,,Crane,251,,17/07/2025,9:00 AM,evening,2025-07-17 12:41:38.58433
1940,Crane 12 Ton,2025-07-17 13:03:07.17797,1:00 PM,,Crane,250,,17/07/2025,9:00 AM,afternoon,2025-07-17 13:03:07.177972
1941,Crane 12 Ton,2025-07-17 13:05:25.885963,6:04 PM,,Crane,250,,17/07/2025,9:00 AM,evening,2025-07-17 13:05:25.885965
1942,Crane 12 Ton,2025-07-17 13:06:48.489781,6:36 PM,,Crane,252,,17/07/2025,6:36 PM,afternoon,2025-07-17 13:06:48.489783
1943,Boom Lift 80 Feet,2025-07-17 13:06:48.551676,6:03 PM,,Boom,252,,17/07/2025,9:00 AM,afternoon,2025-07-17 13:06:48.551678
1944,Crane 12 Ton,2025-07-17 13:08:57.114429,12:00 AM,,Crane,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.11443
1945,Crane 16 Ton,2025-07-17 13:08:57.1784,12:00 AM,,Crane,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.178402
1946,Crane 20 Ton,2025-07-17 13:08:57.242394,12:00 AM,,Crane,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.242396
1947,Crane 30 Ton,2025-07-17 13:08:57.306735,12:00 AM,,Crane,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.306737
1948,Crane 50 Ton,2025-07-17 13:08:57.37074,12:00 AM,,Crane,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.370742
1949,Crane 80 Ton,2025-07-17 13:08:57.434651,12:00 AM,,Crane,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.434652
1950,Boom Lift 120 Feet,2025-07-17 13:08:57.498519,12:00 AM,,Boom,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.498521
1951,Boom Lift 80 Feet,2025-07-17 13:08:57.562284,12:00 AM,,Boom,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.562285
1952,Boom Lift 60 Feet,2025-07-17 13:08:57.626214,12:00 AM,,Boom,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.626215
1953,Boom Lift 45 Feet,2025-07-17 13:08:57.690196,12:00 AM,,Boom,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.690198
1954,Scissor Lift 18 mtr,2025-07-17 13:08:57.754138,12:00 AM,,Scissor,252,,17/07/2025,12:00 AM,evening,2025-07-17 13:08:57.754139
1955,Crane 12 Ton,2025-07-18 12:16:37.127876,1:15 PM,,Crane,259,afternoon%20machinary%20,18/07/2025,9:15 AM,afternoon,2025-07-18 12:16:37.12792
1956,Crane 16 Ton,2025-07-18 12:16:37.177988,5:15 PM,,Crane,259,afternoon%20machinary%20,18/07/2025,12:15 PM,afternoon,2025-07-18 12:16:37.178028
1957,Crane 12 Ton,2025-07-18 12:20:05.884315,12:16 PM,,Crane,259,,18/07/2025,9:16 AM,evening,2025-07-18 12:20:05.884343
1958,Crane 16 Ton,2025-07-18 10:03:02.211566,6:00 PM,,Crane,251,,18/07/2025,9:00 AM,afternoon,2025-07-18 10:03:02.211573
1959,Crane 16 Ton,2025-07-18 12:40:12.948514,6:00 PM,,Crane,251,,18/07/2025,9:00 AM,evening,2025-07-18 12:40:12.948519
