id,created_at,man_count,man_power_type,reported_date,reporting_time,updated_at,project_id,remark
3656,2025-09-18 06:00:55.283779,15,Rigger / Helper,18/09/2025,morning,2025-09-18 06:00:55.2839,262,
3657,2025-09-18 06:00:55.346682,5,Others,18/09/2025,morning,2025-09-18 06:00:55.346685,262,
3658,2025-09-18 06:00:55.40941,0,Welder / Gas Cutter / Grinder,18/09/2025,morning,2025-09-18 06:00:55.409413,262,
3659,2025-09-18 06:00:55.47219,0,Signal Man / Fire Man,18/09/2025,morning,2025-09-18 06:00:55.472193,262,
3660,2025-09-18 06:00:55.534902,0,Daily Wage Labour,18/09/2025,morning,2025-09-18 06:00:55.534905,262,
3661,2025-09-18 09:08:35.946447,2,Welder / Gas Cutter / Grinder,18/09/2025,afternoon,2025-09-18 09:08:35.94645,250,
3662,2025-09-18 09:08:36.008783,6,Fitter / Fabricator,18/09/2025,afternoon,2025-09-18 09:08:36.008786,250,
3663,2025-09-18 09:08:36.070936,4,Rigger / Helper,18/09/2025,afternoon,2025-09-18 09:08:36.070939,250,
3664,2025-09-18 09:08:36.13309,0,Signal Man / Fire Man,18/09/2025,afternoon,2025-09-18 09:08:36.133093,250,
3665,2025-09-18 09:08:36.195528,0,Daily Wage Labour,18/09/2025,afternoon,2025-09-18 09:08:36.195531,250,
3666,2025-09-18 09:08:36.25774,0,Others,18/09/2025,afternoon,2025-09-18 09:08:36.257743,250,
3667,2025-09-18 09:13:36.240592,12,Fitter / Fabricator,18/09/2025,morning,2025-09-18 09:13:36.240596,251,
3668,2025-09-18 09:13:36.305895,15,Rigger / Helper,18/09/2025,morning,2025-09-18 09:13:36.305899,251,
3669,2025-09-18 09:13:36.371117,5,Others,18/09/2025,morning,2025-09-18 09:13:36.371119,251,
3670,2025-09-18 09:13:36.436349,0,Welder / Gas Cutter / Grinder,18/09/2025,morning,2025-09-18 09:13:36.436352,251,
3671,2025-09-18 09:13:36.501665,0,Signal Man / Fire Man,18/09/2025,morning,2025-09-18 09:13:36.501668,251,
3672,2025-09-18 09:13:36.567574,0,Daily Wage Labour,18/09/2025,morning,2025-09-18 09:13:36.567576,251,
4191,2025-10-11 09:40:39.857955,5,Rigger / Helper,11/10/2025,morning,2025-10-11 09:40:39.857959,250,
4192,2025-10-11 09:40:39.922026,0,Signal Man / Fire Man,11/10/2025,morning,2025-10-11 09:40:39.92203,250,
4193,2025-10-11 09:40:39.985958,0,Daily Wage Labour,11/10/2025,morning,2025-10-11 09:40:39.98596,250,
4194,2025-10-11 09:40:40.050535,0,Others,11/10/2025,morning,2025-10-11 09:40:40.050538,250,
4195,2025-10-11 09:41:17.656261,2,Welder / Gas Cutter / Grinder,11/10/2025,afternoon,2025-10-11 09:41:17.656264,250,
4196,2025-10-11 09:41:17.722338,4,Fitter / Fabricator,11/10/2025,afternoon,2025-10-11 09:41:17.722342,250,
4197,2025-10-11 09:41:17.788717,5,Rigger / Helper,11/10/2025,afternoon,2025-10-11 09:41:17.78872,250,
4198,2025-10-11 09:41:17.854619,0,Signal Man / Fire Man,11/10/2025,afternoon,2025-10-11 09:41:17.854623,250,
4199,2025-10-11 09:41:17.920674,0,Daily Wage Labour,11/10/2025,afternoon,2025-10-11 09:41:17.920683,250,
4200,2025-10-11 09:41:17.986802,0,Others,11/10/2025,afternoon,2025-10-11 09:41:17.986805,250,
4478,2025-10-25 03:36:56.423694,4,Fitter / Fabricator,25/10/2025,morning,2025-10-25 03:36:56.423696,250,
4479,2025-10-25 03:36:56.486435,4,Rigger / Helper,25/10/2025,morning,2025-10-25 03:36:56.486438,250,
4480,2025-10-25 03:36:56.548628,0,Signal Man / Fire Man,25/10/2025,morning,2025-10-25 03:36:56.548631,250,
4481,2025-10-25 03:36:56.610981,0,Daily Wage Labour,25/10/2025,morning,2025-10-25 03:36:56.610986,250,
4482,2025-10-25 03:36:56.673158,0,Others,25/10/2025,morning,2025-10-25 03:36:56.673162,250,
4592,2025-10-30 07:00:08.040083,13,Rigger / Helper,30/10/2025,morning,2025-10-30 07:00:08.040086,251,
4593,2025-10-30 07:00:08.104634,4,Others,30/10/2025,morning,2025-10-30 07:00:08.104637,251,
4594,2025-10-30 07:00:08.16918,0,Welder / Gas Cutter / Grinder,30/10/2025,morning,2025-10-30 07:00:08.169183,251,
4595,2025-10-30 07:00:08.233951,0,Signal Man / Fire Man,30/10/2025,morning,2025-10-30 07:00:08.233953,251,
4596,2025-10-30 07:00:08.298517,0,Daily Wage Labour,30/10/2025,morning,2025-10-30 07:00:08.29852,251,
4644,2025-11-04 10:12:31.017413,0,Daily Wage Labour,04/11/2025,morning,2025-11-04 10:12:31.017416,251,
4645,2025-11-04 10:14:29.296383,2,Welder / Gas Cutter / Grinder,04/11/2025,afternoon,2025-11-04 10:14:29.296386,251,
4646,2025-11-04 10:14:29.36101,0,Fitter / Fabricator,04/11/2025,afternoon,2025-11-04 10:14:29.361012,251,
4647,2025-11-04 10:14:29.425531,11,Rigger / Helper,04/11/2025,afternoon,2025-11-04 10:14:29.425534,251,
4648,2025-11-04 10:14:29.490027,4,Others,04/11/2025,afternoon,2025-11-04 10:14:29.49003,251,
4649,2025-11-04 10:14:29.554766,0,Signal Man / Fire Man,04/11/2025,afternoon,2025-11-04 10:14:29.554768,251,
4650,2025-11-04 10:14:29.619315,0,Daily Wage Labour,04/11/2025,afternoon,2025-11-04 10:14:29.619318,251,
4651,2025-11-05 12:27:44.22021,2,Welder / Gas Cutter / Grinder,05/11/2025,morning,2025-11-05 12:27:44.220214,250,
4652,2025-11-05 12:27:44.28443,4,Fitter / Fabricator,05/11/2025,morning,2025-11-05 12:27:44.284434,250,
4653,2025-11-05 12:27:44.348774,4,Rigger / Helper,05/11/2025,morning,2025-11-05 12:27:44.348776,250,
4654,2025-11-05 12:27:44.413049,0,Signal Man / Fire Man,05/11/2025,morning,2025-11-05 12:27:44.413052,250,
4655,2025-11-05 12:27:44.477368,0,Daily Wage Labour,05/11/2025,morning,2025-11-05 12:27:44.477371,250,
4656,2025-11-05 12:27:44.541702,0,Others,05/11/2025,morning,2025-11-05 12:27:44.541704,250,
4657,2025-11-05 12:28:20.813722,2,Welder / Gas Cutter / Grinder,05/11/2025,afternoon,2025-11-05 12:28:20.813725,250,
4658,2025-11-05 12:28:20.875683,4,Fitter / Fabricator,05/11/2025,afternoon,2025-11-05 12:28:20.875685,250,
4659,2025-11-05 12:28:20.937717,4,Rigger / Helper,05/11/2025,afternoon,2025-11-05 12:28:20.93772,250,
4660,2025-11-05 12:28:20.999932,0,Signal Man / Fire Man,05/11/2025,afternoon,2025-11-05 12:28:20.999935,250,
4661,2025-11-05 12:28:21.061967,0,Daily Wage Labour,05/11/2025,afternoon,2025-11-05 12:28:21.06197,250,
4662,2025-11-05 12:28:21.124212,0,Others,05/11/2025,afternoon,2025-11-05 12:28:21.124215,250,
4663,2025-11-05 12:37:19.435202,2,Fitter / Fabricator,05/11/2025,morning,2025-11-05 12:37:19.435205,251,
4664,2025-11-05 12:37:19.498766,12,Rigger / Helper,05/11/2025,morning,2025-11-05 12:37:19.498768,251,
4665,2025-11-05 12:37:19.562894,3,Others,05/11/2025,morning,2025-11-05 12:37:19.562897,251,
4666,2025-11-05 12:37:19.626481,0,Welder / Gas Cutter / Grinder,05/11/2025,morning,2025-11-05 12:37:19.626484,251,
4667,2025-11-05 12:37:19.690038,0,Signal Man / Fire Man,05/11/2025,morning,2025-11-05 12:37:19.690042,251,
4668,2025-11-05 12:37:19.753603,0,Daily Wage Labour,05/11/2025,morning,2025-11-05 12:37:19.753605,251,
4669,2025-11-05 12:38:45.049227,2,Fitter / Fabricator,05/11/2025,afternoon,2025-11-05 12:38:45.049229,251,
4670,2025-11-05 12:38:45.112425,12,Rigger / Helper,05/11/2025,afternoon,2025-11-05 12:38:45.112428,251,
4671,2025-11-05 12:38:45.175845,4,Daily Wage Labour,05/11/2025,afternoon,2025-11-05 12:38:45.175848,251,
4672,2025-11-05 12:38:45.239167,0,Welder / Gas Cutter / Grinder,05/11/2025,afternoon,2025-11-05 12:38:45.23917,251,
4673,2025-11-05 12:38:45.302428,0,Signal Man / Fire Man,05/11/2025,afternoon,2025-11-05 12:38:45.30243,251,
4674,2025-11-05 12:38:45.365747,0,Others,05/11/2025,afternoon,2025-11-05 12:38:45.365749,251,
4675,2025-11-06 12:03:13.140558,2,Welder / Gas Cutter / Grinder,06/11/2025,morning,2025-11-06 12:03:13.140561,250,
4676,2025-11-06 12:03:13.202573,4,Fitter / Fabricator,06/11/2025,morning,2025-11-06 12:03:13.202575,250,
4677,2025-11-06 12:03:13.264485,4,Rigger / Helper,06/11/2025,morning,2025-11-06 12:03:13.264488,250,
4678,2025-11-06 12:03:13.326483,0,Signal Man / Fire Man,06/11/2025,morning,2025-11-06 12:03:13.326485,250,
4679,2025-11-06 12:03:13.388256,0,Daily Wage Labour,06/11/2025,morning,2025-11-06 12:03:13.388259,250,
4680,2025-11-06 12:03:13.450016,0,Others,06/11/2025,morning,2025-11-06 12:03:13.45002,250,
4681,2025-11-06 12:03:53.053063,2,Welder / Gas Cutter / Grinder,06/11/2025,afternoon,2025-11-06 12:03:53.053066,250,
4682,2025-11-06 12:03:53.114935,4,Fitter / Fabricator,06/11/2025,afternoon,2025-11-06 12:03:53.114938,250,
4683,2025-11-06 12:03:53.176744,4,Rigger / Helper,06/11/2025,afternoon,2025-11-06 12:03:53.176748,250,
4684,2025-11-06 12:03:53.238494,0,Signal Man / Fire Man,06/11/2025,afternoon,2025-11-06 12:03:53.238497,250,
4685,2025-11-06 12:03:53.300225,0,Daily Wage Labour,06/11/2025,afternoon,2025-11-06 12:03:53.300228,250,
4686,2025-11-06 12:03:53.362041,0,Others,06/11/2025,afternoon,2025-11-06 12:03:53.362044,250,
3673,2025-09-18 12:25:56.954963,12,Fitter / Fabricator,18/09/2025,afternoon,2025-09-18 12:25:56.954966,251,
3674,2025-09-18 12:25:57.019631,15,Rigger / Helper,18/09/2025,afternoon,2025-09-18 12:25:57.019634,251,
3675,2025-09-18 12:25:57.084214,5,Others,18/09/2025,afternoon,2025-09-18 12:25:57.084217,251,
3676,2025-09-18 12:25:57.148594,0,Welder / Gas Cutter / Grinder,18/09/2025,afternoon,2025-09-18 12:25:57.148597,251,
3677,2025-09-18 12:25:57.213228,0,Signal Man / Fire Man,18/09/2025,afternoon,2025-09-18 12:25:57.213231,251,
3678,2025-09-18 12:25:57.277697,0,Daily Wage Labour,18/09/2025,afternoon,2025-09-18 12:25:57.2777,251,
3679,2025-09-19 07:29:43.526299,13,Fitter / Fabricator,19/09/2025,morning,2025-09-19 07:29:43.526302,251,
3680,2025-09-19 07:29:43.59093,15,Rigger / Helper,19/09/2025,morning,2025-09-19 07:29:43.590933,251,
3681,2025-09-19 07:29:43.655541,0,Welder / Gas Cutter / Grinder,19/09/2025,morning,2025-09-19 07:29:43.655544,251,
3682,2025-09-19 07:29:43.720134,0,Signal Man / Fire Man,19/09/2025,morning,2025-09-19 07:29:43.720137,251,
3683,2025-09-19 07:29:43.784754,0,Daily Wage Labour,19/09/2025,morning,2025-09-19 07:29:43.784757,251,
3684,2025-09-19 07:29:43.849295,0,Others,19/09/2025,morning,2025-09-19 07:29:43.849298,251,
3685,2025-09-19 07:31:47.627651,130,Fitter / Fabricator,19/09/2025,afternoon,2025-09-19 07:31:47.627654,251,
3686,2025-09-19 07:31:47.690447,15,Rigger / Helper,19/09/2025,afternoon,2025-09-19 07:31:47.69045,251,
3687,2025-09-19 07:31:47.753157,4,Others,19/09/2025,afternoon,2025-09-19 07:31:47.75316,251,
3688,2025-09-19 07:31:47.81603,0,Welder / Gas Cutter / Grinder,19/09/2025,afternoon,2025-09-19 07:31:47.816033,251,
3689,2025-09-19 07:31:47.878656,0,Signal Man / Fire Man,19/09/2025,afternoon,2025-09-19 07:31:47.878659,251,
3690,2025-09-19 07:31:47.941317,0,Daily Wage Labour,19/09/2025,afternoon,2025-09-19 07:31:47.94132,251,
3691,2025-09-19 07:54:18.656745,2,Welder / Gas Cutter / Grinder,19/09/2025,morning,2025-09-19 07:54:18.656748,250,
3692,2025-09-19 07:54:18.718917,5,Fitter / Fabricator,19/09/2025,morning,2025-09-19 07:54:18.71892,250,
3693,2025-09-19 07:54:18.78096,5,Rigger / Helper,19/09/2025,morning,2025-09-19 07:54:18.780962,250,
3694,2025-09-19 07:54:18.842864,0,Signal Man / Fire Man,19/09/2025,morning,2025-09-19 07:54:18.842867,250,
3695,2025-09-19 07:54:18.95134,0,Daily Wage Labour,19/09/2025,morning,2025-09-19 07:54:18.951343,250,
3696,2025-09-19 07:54:19.013367,0,Others,19/09/2025,morning,2025-09-19 07:54:19.013369,250,
3697,2025-09-19 07:55:10.564489,2,Welder / Gas Cutter / Grinder,19/09/2025,afternoon,2025-09-19 07:55:10.564491,250,
3698,2025-09-19 07:55:10.626488,5,Fitter / Fabricator,19/09/2025,afternoon,2025-09-19 07:55:10.626491,250,
3699,2025-09-19 07:55:10.688505,5,Rigger / Helper,19/09/2025,afternoon,2025-09-19 07:55:10.688509,250,
3700,2025-09-19 07:55:10.750647,0,Signal Man / Fire Man,19/09/2025,afternoon,2025-09-19 07:55:10.75065,250,
3701,2025-09-19 07:55:10.812673,0,Daily Wage Labour,19/09/2025,afternoon,2025-09-19 07:55:10.812676,250,
3702,2025-09-19 07:55:10.874605,0,Others,19/09/2025,afternoon,2025-09-19 07:55:10.874608,250,
3703,2025-09-20 04:09:53.332447,5,Fitter / Fabricator,20/09/2025,morning,2025-09-20 04:09:53.33245,251,
3704,2025-09-20 04:09:53.394268,10,Rigger / Helper,20/09/2025,morning,2025-09-20 04:09:53.394271,251,
3705,2025-09-20 04:09:53.456044,4,Others,20/09/2025,morning,2025-09-20 04:09:53.456046,251,
3706,2025-09-20 04:09:53.517697,0,Welder / Gas Cutter / Grinder,20/09/2025,morning,2025-09-20 04:09:53.5177,251,
3707,2025-09-20 04:09:53.57938,0,Signal Man / Fire Man,20/09/2025,morning,2025-09-20 04:09:53.579383,251,
3708,2025-09-20 04:09:53.641447,0,Daily Wage Labour,20/09/2025,morning,2025-09-20 04:09:53.64145,251,
3709,2025-09-20 06:13:41.14055,0,Welder / Gas Cutter / Grinder,20/09/2025,morning,2025-09-20 06:13:41.140553,260,
3710,2025-09-20 06:13:41.205325,0,Fitter / Fabricator,20/09/2025,morning,2025-09-20 06:13:41.205329,260,
3711,2025-09-20 06:13:41.269994,0,Rigger / Helper,20/09/2025,morning,2025-09-20 06:13:41.269996,260,
3712,2025-09-20 06:13:41.334815,0,Signal Man / Fire Man,20/09/2025,morning,2025-09-20 06:13:41.334817,260,
3713,2025-09-20 06:13:41.399567,0,Daily Wage Labour,20/09/2025,morning,2025-09-20 06:13:41.399569,260,
3714,2025-09-20 06:13:41.464373,0,Others,20/09/2025,morning,2025-09-20 06:13:41.464377,260,
3715,2025-09-20 06:14:15.73421,0,Welder / Gas Cutter / Grinder,20/09/2025,afternoon,2025-09-20 06:14:15.734213,260,
3716,2025-09-20 06:14:15.798005,0,Fitter / Fabricator,20/09/2025,afternoon,2025-09-20 06:14:15.798009,260,
3717,2025-09-20 06:14:15.861863,0,Rigger / Helper,20/09/2025,afternoon,2025-09-20 06:14:15.861867,260,
3718,2025-09-20 06:14:15.925673,0,Signal Man / Fire Man,20/09/2025,afternoon,2025-09-20 06:14:15.925676,260,
3719,2025-09-20 06:14:15.990069,0,Daily Wage Labour,20/09/2025,afternoon,2025-09-20 06:14:15.990072,260,
3720,2025-09-20 06:14:16.053937,0,Others,20/09/2025,afternoon,2025-09-20 06:14:16.05394,260,
3721,2025-09-20 07:51:51.090586,5,Fitter / Fabricator,20/09/2025,afternoon,2025-09-20 07:51:51.090589,251,
3722,2025-09-20 07:51:51.156244,10,Rigger / Helper,20/09/2025,afternoon,2025-09-20 07:51:51.156248,251,
3723,2025-09-20 07:51:51.221944,4,Others,20/09/2025,afternoon,2025-09-20 07:51:51.221947,251,
3724,2025-09-20 07:51:51.288014,0,Welder / Gas Cutter / Grinder,20/09/2025,afternoon,2025-09-20 07:51:51.288017,251,
3725,2025-09-20 07:51:51.353746,0,Signal Man / Fire Man,20/09/2025,afternoon,2025-09-20 07:51:51.353749,251,
3726,2025-09-20 07:51:51.41936,0,Daily Wage Labour,20/09/2025,afternoon,2025-09-20 07:51:51.419363,251,
3727,2025-09-20 08:41:07.300277,2,Welder / Gas Cutter / Grinder,20/09/2025,morning,2025-09-20 08:41:07.300281,250,
3728,2025-09-20 08:41:07.363487,4,Fitter / Fabricator,20/09/2025,morning,2025-09-20 08:41:07.363491,250,
3729,2025-09-20 08:41:07.431695,5,Rigger / Helper,20/09/2025,morning,2025-09-20 08:41:07.431698,250,
3730,2025-09-20 08:41:07.49454,0,Signal Man / Fire Man,20/09/2025,morning,2025-09-20 08:41:07.494543,250,
3731,2025-09-20 08:41:07.55719,0,Daily Wage Labour,20/09/2025,morning,2025-09-20 08:41:07.557193,250,
3732,2025-09-20 08:41:07.619668,0,Others,20/09/2025,morning,2025-09-20 08:41:07.619671,250,
3733,2025-09-20 08:41:43.972082,2,Welder / Gas Cutter / Grinder,20/09/2025,afternoon,2025-09-20 08:41:43.972085,250,
3734,2025-09-20 08:41:44.0343,4,Fitter / Fabricator,20/09/2025,afternoon,2025-09-20 08:41:44.034303,250,
3735,2025-09-20 08:41:44.09642,5,Rigger / Helper,20/09/2025,afternoon,2025-09-20 08:41:44.096423,250,
3736,2025-09-20 08:41:44.158498,0,Signal Man / Fire Man,20/09/2025,afternoon,2025-09-20 08:41:44.158501,250,
3737,2025-09-20 08:41:44.220599,0,Daily Wage Labour,20/09/2025,afternoon,2025-09-20 08:41:44.220602,250,
3738,2025-09-20 08:41:44.282687,0,Others,20/09/2025,afternoon,2025-09-20 08:41:44.282695,250,
3739,2025-09-22 05:53:10.345166,2,Welder / Gas Cutter / Grinder,22/09/2025,morning,2025-09-22 05:53:10.345169,250,
3740,2025-09-22 05:53:10.408365,5,Fitter / Fabricator,22/09/2025,morning,2025-09-22 05:53:10.408368,250,
3741,2025-09-22 05:53:10.471587,5,Rigger / Helper,22/09/2025,morning,2025-09-22 05:53:10.47159,250,
3742,2025-09-22 05:53:10.534953,0,Signal Man / Fire Man,22/09/2025,morning,2025-09-22 05:53:10.534956,250,
3743,2025-09-22 05:53:10.598219,0,Daily Wage Labour,22/09/2025,morning,2025-09-22 05:53:10.598222,250,
3744,2025-09-22 05:53:10.661448,0,Others,22/09/2025,morning,2025-09-22 05:53:10.66145,250,
3745,2025-09-22 06:29:08.071899,1,Fitter / Fabricator,22/09/2025,morning,2025-09-22 06:29:08.071902,260,
3746,2025-09-22 06:29:08.13521,9,Rigger / Helper,22/09/2025,morning,2025-09-22 06:29:08.135214,260,
3747,2025-09-22 06:29:08.198527,0,Welder / Gas Cutter / Grinder,22/09/2025,morning,2025-09-22 06:29:08.19853,260,
3748,2025-09-22 06:29:08.261794,0,Signal Man / Fire Man,22/09/2025,morning,2025-09-22 06:29:08.261797,260,
3749,2025-09-22 06:29:08.325113,0,Daily Wage Labour,22/09/2025,morning,2025-09-22 06:29:08.325116,260,
3750,2025-09-22 06:29:08.388458,0,Others,22/09/2025,morning,2025-09-22 06:29:08.388462,260,
3751,2025-09-22 06:32:01.266329,4,Others,22/09/2025,morning,2025-09-22 06:32:01.266333,251,
3752,2025-09-22 06:32:01.329838,0,Welder / Gas Cutter / Grinder,22/09/2025,morning,2025-09-22 06:32:01.329841,251,
3753,2025-09-22 06:32:01.393338,0,Fitter / Fabricator,22/09/2025,morning,2025-09-22 06:32:01.393342,251,
3754,2025-09-22 06:32:01.456649,0,Rigger / Helper,22/09/2025,morning,2025-09-22 06:32:01.456652,251,
3755,2025-09-22 06:32:01.52027,0,Signal Man / Fire Man,22/09/2025,morning,2025-09-22 06:32:01.520273,251,
3756,2025-09-22 06:32:01.583598,0,Daily Wage Labour,22/09/2025,morning,2025-09-22 06:32:01.583601,251,
4201,2025-10-11 13:08:46.670911,1,Welder / Gas Cutter / Grinder,11/10/2025,morning,2025-10-11 13:08:46.670913,265,
4202,2025-10-11 13:08:46.733938,2,Fitter / Fabricator,11/10/2025,morning,2025-10-11 13:08:46.733942,265,
4203,2025-10-11 13:08:46.796956,3,Rigger / Helper,11/10/2025,morning,2025-10-11 13:08:46.796959,265,
4204,2025-10-11 13:08:46.85985,0,Signal Man / Fire Man,11/10/2025,morning,2025-10-11 13:08:46.859852,265,
4205,2025-10-11 13:08:46.922875,0,Daily Wage Labour,11/10/2025,morning,2025-10-11 13:08:46.922878,265,
4206,2025-10-11 13:08:46.98672,0,Others,11/10/2025,morning,2025-10-11 13:08:46.986723,265,
4207,2025-10-11 13:09:44.795635,1,Welder / Gas Cutter / Grinder,11/10/2025,afternoon,2025-10-11 13:09:44.795637,265,louver%20girts%20fixing
4208,2025-10-11 13:09:44.859771,2,Fitter / Fabricator,11/10/2025,afternoon,2025-10-11 13:09:44.859774,265,louver%20girts%20fixing
4209,2025-10-11 13:09:44.923768,3,Rigger / Helper,11/10/2025,afternoon,2025-10-11 13:09:44.923772,265,louver%20girts%20fixing
4210,2025-10-11 13:09:44.987706,0,Signal Man / Fire Man,11/10/2025,afternoon,2025-10-11 13:09:44.987709,265,louver%20girts%20fixing
4211,2025-10-11 13:09:45.051665,0,Daily Wage Labour,11/10/2025,afternoon,2025-10-11 13:09:45.051668,265,louver%20girts%20fixing
4212,2025-10-11 13:09:45.115678,0,Others,11/10/2025,afternoon,2025-10-11 13:09:45.115681,265,louver%20girts%20fixing
4213,2025-10-13 03:22:27.489748,2,Welder / Gas Cutter / Grinder,13/10/2025,morning,2025-10-13 03:22:27.489751,250,
4214,2025-10-13 03:22:27.552669,5,Fitter / Fabricator,13/10/2025,morning,2025-10-13 03:22:27.552672,250,
4215,2025-10-13 03:22:27.615511,5,Rigger / Helper,13/10/2025,morning,2025-10-13 03:22:27.615515,250,
4216,2025-10-13 03:22:27.678288,0,Signal Man / Fire Man,13/10/2025,morning,2025-10-13 03:22:27.678291,250,
4217,2025-10-13 03:22:27.741193,0,Daily Wage Labour,13/10/2025,morning,2025-10-13 03:22:27.741197,250,
4218,2025-10-13 03:22:27.803951,0,Others,13/10/2025,morning,2025-10-13 03:22:27.803955,250,
4219,2025-10-13 08:34:59.431522,2,Welder / Gas Cutter / Grinder,13/10/2025,afternoon,2025-10-13 08:34:59.431526,250,
4220,2025-10-13 08:34:59.494182,4,Fitter / Fabricator,13/10/2025,afternoon,2025-10-13 08:34:59.494185,250,
4221,2025-10-13 08:34:59.556955,5,Rigger / Helper,13/10/2025,afternoon,2025-10-13 08:34:59.556958,250,
4222,2025-10-13 08:34:59.619583,0,Signal Man / Fire Man,13/10/2025,afternoon,2025-10-13 08:34:59.619586,250,
4223,2025-10-13 08:34:59.682113,0,Daily Wage Labour,13/10/2025,afternoon,2025-10-13 08:34:59.682117,250,
4224,2025-10-13 08:34:59.744831,0,Others,13/10/2025,afternoon,2025-10-13 08:34:59.744834,250,
4225,2025-10-14 03:41:38.022842,3,Welder / Gas Cutter / Grinder,14/10/2025,morning,2025-10-14 03:41:38.022846,250,
4226,2025-10-14 03:41:38.085967,6,Fitter / Fabricator,14/10/2025,morning,2025-10-14 03:41:38.08597,250,
4227,2025-10-14 03:41:38.150327,6,Rigger / Helper,14/10/2025,morning,2025-10-14 03:41:38.15033,250,
4228,2025-10-14 03:41:38.213097,0,Signal Man / Fire Man,14/10/2025,morning,2025-10-14 03:41:38.2131,250,
4229,2025-10-14 03:41:38.275966,0,Daily Wage Labour,14/10/2025,morning,2025-10-14 03:41:38.275969,250,
4230,2025-10-14 03:41:38.338868,0,Others,14/10/2025,morning,2025-10-14 03:41:38.338871,250,
4231,2025-10-14 04:45:50.794675,1,Welder / Gas Cutter / Grinder,14/10/2025,morning,2025-10-14 04:45:50.794678,265,
4232,2025-10-14 04:45:50.856759,2,Fitter / Fabricator,14/10/2025,morning,2025-10-14 04:45:50.856762,265,
4233,2025-10-14 04:45:50.919413,3,Rigger / Helper,14/10/2025,morning,2025-10-14 04:45:50.919416,265,
4234,2025-10-14 04:45:50.981498,0,Signal Man / Fire Man,14/10/2025,morning,2025-10-14 04:45:50.9815,265,
4235,2025-10-14 04:45:51.043571,0,Daily Wage Labour,14/10/2025,morning,2025-10-14 04:45:51.043574,265,
4236,2025-10-14 04:45:51.105559,0,Others,14/10/2025,morning,2025-10-14 04:45:51.105562,265,
4237,2025-10-14 08:59:00.40208,3,Welder / Gas Cutter / Grinder,14/10/2025,afternoon,2025-10-14 08:59:00.402083,250,
4238,2025-10-14 08:59:00.464952,6,Fitter / Fabricator,14/10/2025,afternoon,2025-10-14 08:59:00.464955,250,
